id,experiences_offered,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11592162,none,19079579,Myriam,2014-07-29,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Grandview-Woodland,2,2,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L 2L9,Vancouver,"Vancouver, Canada",CA,Canada,49.27688811,-123.0595044,t,Guest suite,Entire home/apt,4,1,2,2,Real Bed,,160.00,,,,30.00,4,$20.00 ,1,1125,1,1,1125,1125,1,1125,yesterday,t,30,50,51,295,2019-02-06,115,43,2016-05-01,2019-01-06,91,10,9,10,10,9,9,t,18-610632,t,f,flexible,f,f,2,1,1,0,3.41
11624015,none,51695,Natasha & Paolo,2009-11-05,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Riley Park,2,2,t,t,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5V 2H7,Vancouver,"Vancouver, Canada",CA,Canada,49.24789323,-123.0915161,t,House,Entire home/apt,11,4,5,7,Real Bed,,795.00,,,500.00,200.00,1,$0.00 ,3,14,3,3,14,14,3,14,2 days ago,t,0,15,35,270,2019-02-06,12,4,2016-07-24,2018-09-11,98,10,10,10,10,10,10,t,18-595712,f,f,strict_14_with_grace_period,f,f,2,1,1,0,0.39
11638140,none,55967577,Mirriam,2016-01-24,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kitsilano,1,1,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 1N3,Vancouver,"Vancouver, Canada",CA,Canada,49.27015585,-123.1746519,t,House,Entire home/apt,6,2,3,3,Real Bed,,381.00,,,400.00,180.00,6,$60.00 ,3,90,3,3,90,90,3,90,1 week ago,t,23,43,57,232,2019-02-06,63,25,2016-06-17,2019-01-06,100,10,10,10,10,10,10,t,18 - 559019,t,f,moderate,f,f,1,1,0,0,1.96
11656423,none,61851001,Taryn,2016-03-06,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,2,2,t,f,"Vancouver, BC, Canada",,Mount Pleasant,,Vancouver,BC,V5T 0B7,Vancouver,"Vancouver, Canada",CA,Canada,49.26439547,-123.0991836,t,Apartment,Private room,2,1,1,1,Real Bed,,100.00,,,,25.00,1,$25.00 ,1,1125,1,1,1125,1125,1,1125,2 days ago,t,0,0,0,250,2019-02-06,10,9,2016-05-31,2018-09-27,92,10,9,9,10,9,9,t,19161813,f,f,strict_14_with_grace_period,f,f,2,0,2,0,0.31
11656829,none,61851001,Taryn,2016-03-06,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,2,2,t,f,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 0B7,Portland,"Vancouver, Canada",CA,Canada,49.26509638,-123.100383,t,Apartment,Private room,2,1,1,1,Real Bed,,125.00,,,0.00,25.00,1,$25.00 ,2,60,2,2,60,60,2,60,4 days ago,t,0,0,0,250,2019-02-06,41,23,2016-07-02,2018-10-18,93,10,9,10,10,10,9,t,19161813,f,f,strict_14_with_grace_period,f,f,2,0,2,0,1.29
11658351,none,43991868,Chris,2015-09-12,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",,Kitsilano,,Vancouver,British Columbia,V6J 3R7,Vancouver,"Vancouver, Canada",CA,Canada,49.27643087,-123.1494958,t,House,Entire home/apt,6,1.5,3,3,Real Bed,,117.00,,,,25.00,1,$25.00 ,30,120,30,30,120,120,30,120,1 week ago,t,0,0,0,237,2019-02-06,32,5,2016-04-16,2019-01-16,92,9,9,10,10,10,9,t,19-163173,f,f,moderate,f,f,1,1,0,0,0.93
11677580,none,9131668,Mich��le,2013-09-29,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 1A8,Vancouver,"Vancouver, Canada",CA,Canada,49.27914609,-123.1233165,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,,161.00,,,0.00,75.00,2,$50.00 ,3,1125,3,3,1125,1125,3,1125,yesterday,t,0,0,0,0,2019-02-06,88,24,2016-03-17,2019-01-01,98,10,10,10,10,10,10,t,18-582278,f,f,strict_14_with_grace_period,f,f,1,1,0,0,2.5
11677752,none,62021356,Anneke,2016-03-07,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Fraserview,1,1,t,t,"Vancouver, BC, Canada",Fraserview,Sunset,,Vancouver,British Columbia,V5W 0A6,Vancouver,"Vancouver, Canada",CA,Canada,49.22848435,-123.1001603,t,House,Entire home/apt,2,1,1,1,Real Bed,,110.00,,,350.00,65.00,1,$0.00 ,7,1125,7,7,1125,1125,7,1125,4 days ago,t,0,0,2,50,2019-02-06,9,4,2016-06-01,2018-07-05,96,10,9,10,10,9,10,t,19-162731,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.28
11681056,none,14046955,Nicole,2014-04-08,"Vancouver, British Columbia, Canada",within a few hours,89%,N/A,f,Kitsilano,4,4,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,British Columbia,V6J 1S8,Vancouver,"Vancouver, Canada",CA,Canada,49.26483524,-123.1463731,t,Condominium,Entire home/apt,4,1.5,2,2,Real Bed,,199.00,,,200.00,100.00,4,$100.00 ,2,20,2,2,20,20,2,20,2 months ago,t,0,0,0,0,2019-02-06,9,1,2016-06-25,2018-12-29,95,10,10,10,10,10,9,t,18-556691,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.28
11697096,none,62159536,Sarah,2016-03-08,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 0B9,Vancouver,"Vancouver, Canada",CA,Canada,49.27852102,-123.1094956,t,Condominium,Private room,2,1,1,1,Couch,,33.00,,,300.00,70.00,1,$60.00 ,1,11,1,1,11,11,1,11,today,t,26,56,86,120,2019-02-06,53,29,2016-03-28,2019-02-04,97,10,10,10,10,10,9,t,19-163153,t,f,moderate,f,f,1,0,1,0,1.52
11701085,none,6074083,Ilse,2013-04-24,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,t,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2M7,Vancouver,"Vancouver, Canada",CA,Canada,49.2626338,-123.174454,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75.00,,,,60.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,5 weeks ago,t,0,0,0,66,2019-02-06,35,8,2016-05-01,2019-01-01,98,10,10,10,10,10,10,t,,t,f,moderate,f,f,1,1,0,0,1.04
11701669,none,12310952,Cl��o & Carl,2014-02-17,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Marpole,9,9,t,t,"Vancouver, BC, Canada",Marpole,Marpole,,Vancouver,BC,V5X 2H8,Vancouver,"Vancouver, Canada",CA,Canada,49.21378562,-123.1133753,t,House,Private room,2,1,1,1,Real Bed,,35.00,,,300.00,30.00,1,$7.00 ,30,1125,30,30,1125,1125,30,1125,today,t,7,37,67,92,2019-02-06,21,9,2016-04-11,2018-12-10,98,10,10,10,10,10,10,t,,f,f,strict_14_with_grace_period,f,f,7,0,7,0,0.61
11722747,none,6117410,Pamela,2016-02-28,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Fairview,4,4,t,t,"Vancouver, BC, Canada",Fairview,Fairview,,Vancouver,BC,V5Z 4G8,Vancouver,"Vancouver, Canada",CA,Canada,49.25862287,-123.1167793,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,,91.00,,,800.00,100.00,2,$0.00 ,30,1125,30,30,1125,1125,30,1125,4 weeks ago,t,0,0,0,0,2019-02-06,33,2,2016-04-22,2019-01-11,99,10,10,10,10,10,10,t,,t,f,strict_14_with_grace_period,f,f,4,3,1,0,0.97
11723607,none,48589140,Michael,2015-11-09,"Vancouver, British Columbia, Canada",within a day,100%,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,British Columbia,V6Z 3E1,Vancouver,"Vancouver, Canada",CA,Canada,49.27754676,-123.1285601,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,,125.00,,,500.00,55.00,2,$25.00 ,1,367,1,1,367,367,1,367,yesterday,t,8,35,65,242,2019-02-06,60,15,2016-04-05,2018-10-01,96,10,9,10,10,10,9,t,19-163445,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.73
11754443,none,62543120,Milovan,2016-03-11,"Vancouver, British Columbia, Canada",within a day,100%,N/A,f,Point Grey/University of British Columbia,1,1,t,t,"Vancouver, BC, Canada",Point Grey/University of British Columbia,West Point Grey,,Vancouver,BC,V6R 2L9,Vancouver,"Vancouver, Canada",CA,Canada,49.26423586,-123.2032729,t,Apartment,Entire home/apt,6,1,2,5,Real Bed,,168.00,,,700.00,150.00,1,$0.00 ,30,60,30,30,60,60,30,60,5 months ago,t,30,60,90,144,2019-02-06,2,1,2016-06-08,2018-06-30,100,10,9,10,10,10,10,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.06
11757858,none,29829342,Dennis,2015-03-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B0J1,Vancouver,"Vancouver, Canada",CA,Canada,49.27891919,-123.1081228,t,Apartment,Entire home/apt,5,2,2,3,Real Bed,,224.00,,,500.00,0.00,4,$25.00 ,2,14,2,2,14,14,2,14,a week ago,t,7,13,16,16,2019-02-06,192,65,2016-03-23,2019-02-01,99,10,10,10,10,10,10,t,19-161131,f,f,moderate,f,f,1,1,0,0,5.48
11759653,none,5754010,Ryan,2013-04-03,"Vancouver, British Columbia, Canada",a few days or more,40%,N/A,f,Kitsilano,6,6,t,t,"Vancouver, BC, Canada",,Kitsilano,,Vancouver,BC,V6R 1G8,Vancouver,"Vancouver, Canada",CA,Canada,49.2720587,-123.183533,t,House,Private room,1,1,1,1,Real Bed,,49.00,,,,50.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,yesterday,t,18,26,56,331,2019-02-06,14,5,2016-05-15,2018-12-01,95,9,8,9,10,10,9,t,18-454294,f,f,strict_14_with_grace_period,f,f,6,0,6,0,0.42
11802386,none,48971,Scott And Shira,2009-10-28,"Vancouver, British Columbia, Canada",within a day,100%,N/A,t,Riley Park,1,1,t,t,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5V 2K5,Vancouver,"Vancouver, Canada",CA,Canada,49.24666381,-123.102678,t,House,Entire home/apt,2,1,0,2,Real Bed,,110.00,,,0.00,45.00,2,$0.00 ,2,90,2,2,90,90,2,90,4 days ago,t,12,24,41,60,2019-02-06,182,61,2016-03-24,2019-01-28,97,10,10,10,10,10,10,t,19-162723,f,f,moderate,f,f,1,1,0,0,5.2
11803633,none,62861076,Marvin,2016-03-14,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, Vancouver, Canada",Downtown Vancouver,Downtown,,,Vancouver,V6Z 2X4,Vancouver,"Vancouver, Canada",CA,Canada,49.27780679,-123.1260653,t,Condominium,Entire home/apt,6,2,2,3,Real Bed,,91.00,,,500.00,120.00,4,$50.00 ,30,1125,1,30,1125,1125,28.2,1125,today,t,4,25,55,110,2019-02-06,68,9,2016-04-03,2018-10-09,90,9,9,9,9,10,9,f,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.96
11804380,none,62870356,Maya,2016-03-14,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Hastings-Sunrise,3,3,t,f,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 1Z3,Vancouver,"Vancouver, Canada",CA,Canada,49.28037391,-123.0538083,t,Loft,Entire home/apt,2,1,0,1,Real Bed,,119.00,,,250.00,50.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,a week ago,t,0,0,0,219,2019-02-06,13,2,2016-06-18,2018-09-30,97,9,9,9,10,9,9,t,,f,f,strict_14_with_grace_period,f,f,3,3,0,0,0.4
11824875,none,17789099,Prestige,2014-07-07,"Vancouver, British Columbia, Canada",within a few hours,70%,N/A,f,,2,2,t,t,"Vancouver, BC, Canada",Gastown,Downtown Eastside,,Vancouver,BC,V6A 0B2,Vancouver,"Vancouver, Canada",CA,Canada,49.28334928,-123.0998624,f,Condominium,Entire home/apt,2,1,1,1,Real Bed,,125.00,,,500.00,100.00,2,$50.00 ,30,1125,30,30,1125,1125,30,1125,4 weeks ago,t,6,12,36,222,2019-02-06,123,38,2016-04-19,2018-11-04,93,10,10,9,9,9,9,t,,f,f,strict_14_with_grace_period,f,f,2,2,0,0,3.6
11826791,none,17219914,Kathryn,2014-06-24,Canada,within an hour,98%,N/A,t,Downtown Eastside,5,5,t,f,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 2C3,Vancouver,"Vancouver, Canada",CA,Canada,49.27821765,-123.088432,f,House,Private room,2,1,1,1,Real Bed,,34.00,,,250.00,100.00,1,$30.00 ,30,90,30,30,90,90,30,90,4 weeks ago,t,0,0,0,45,2019-02-06,1,1,2018-11-07,2018-11-07,100,10,10,8,10,10,10,t,,f,f,flexible,f,f,5,1,4,0,0.33
11851708,none,63122562,Tamara,2016-03-15,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,,2,2,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5V 3G5,Vancouver,"Vancouver, Canada",CA,Canada,49.24875048,-123.1039529,f,Guest suite,Entire home/apt,2,1,1,2,Real Bed,,146.00,,,,25.00,2,$25.00 ,1,30,1,1,30,30,1,30,today,t,0,6,31,218,2019-02-06,45,45,2018-04-18,2018-11-23,96,10,9,10,10,10,10,t,19-161091,f,f,flexible,f,f,1,1,0,0,4.58
11868727,none,43111252,Marie,2015-09-01,"Vancouver, British Columbia, Canada",within a day,100%,N/A,f,Kensington-Cedar Cottage,1,1,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 4A1,Vancouver,"Vancouver, Canada",CA,Canada,49.24698433,-123.0688779,t,Guest suite,Entire home/apt,9,2,3,5,Real Bed,,100.00,,,600.00,180.00,4,$23.00 ,30,1125,30,30,1125,1125,30,1125,5 months ago,t,6,36,66,155,2019-02-06,126,43,2016-03-21,2018-10-28,92,10,10,10,10,9,10,t,,f,f,moderate,f,f,1,1,0,0,3.59
11868866,none,1340389,Susan,2011-10-27,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,11,11,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 3C1,Vancouver,"Vancouver, Canada",CA,Canada,49.27779721,-123.1203983,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,,400.00,,,500.00,125.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,a week ago,t,20,50,80,167,2019-02-06,94,34,2016-03-26,2019-01-05,94,10,9,10,10,10,9,t,19-174635,f,f,strict_14_with_grace_period,f,f,4,4,0,0,2.69
11889807,none,29581535,Despena,2015-03-18,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,2,2,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 3T2,Vancouver,"Vancouver, Canada",CA,Canada,49.26370332,-123.1658746,f,House,Entire home/apt,4,1,2,3,Real Bed,,230.00,,,197.00,197.00,4,$49.00 ,1,1125,1,1,1125,1125,1,1125,4 weeks ago,t,11,41,65,65,2019-02-06,57,28,2016-05-31,2018-12-29,88,9,9,9,10,10,8,t,17-111993,f,f,strict_14_with_grace_period,f,f,2,1,1,0,1.74
11906047,none,54545860,Gaye,2016-01-13,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Kensington-Cedar Cottage,1,1,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 3L6,Vancouver,"Vancouver, Canada",CA,Canada,49.25114708,-123.0759801,t,House,Entire home/apt,5,1,2,3,Real Bed,,150.00,,,,50.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,t,30,46,58,183,2019-02-06,112,37,2016-03-28,2018-11-25,98,10,10,10,10,9,10,t,19-161141,f,f,strict_14_with_grace_period,f,f,1,1,0,0,3.21
11911136,none,21102911,Georgia,2014-09-08,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 1T9,Vancouver,"Vancouver, Canada",CA,Canada,49.26793683,-123.1713286,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,139.00,,,250.00,75.00,2,$0.00 ,31,1124,31,31,1124,1124,31,1124,today,t,0,0,27,176,2019-02-06,7,0,2016-05-01,2017-11-25,97,10,10,10,10,10,9,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.21
11922799,none,63610793,Jenny,2016-03-19,"Coquitlam, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",,Downtown,,Vancouver,BC,V6Z 2R1,Vancouver,"Vancouver, Canada",CA,Canada,49.27581461,-123.1324458,t,Condominium,Entire home/apt,2,1,0,1,Real Bed,,165.00,,,300.00,75.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,t,0,0,0,0,2019-02-06,8,6,2016-08-26,2018-09-09,93,10,9,9,10,10,10,t,18-571317,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.27
11941603,none,63753823,Jeremy,2016-03-20,CA,within an hour,100%,N/A,t,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 3X7,Vancouver,"Vancouver, Canada",CA,Canada,49.26926321,-123.1680736,t,Townhouse,Private room,3,1,1,2,Real Bed,,76.00,,,300.00,30.00,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,4 weeks ago,t,6,10,21,265,2019-02-06,137,45,2016-05-04,2019-01-17,99,10,10,10,10,10,10,t,18-615734,f,f,strict_14_with_grace_period,f,f,1,0,1,0,4.07
11949456,none,2021201,Sheri,2012-03-27,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Downtown Vancouver,2,2,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown Eastside,,Vancouver,British Columbia,V6B 0J1,Vancouver,"Vancouver, Canada",CA,Canada,49.28078776,-123.1090729,t,Condominium,Private room,1,1,1,1,Real Bed,,148.00,,,500.00,25.00,1,$0.00 ,2,3,2,2,3,3,2,3,1 week ago,t,7,37,66,66,2019-02-06,33,10,2016-05-23,2018-10-22,99,10,10,10,10,10,10,t,18-604110,f,f,strict_14_with_grace_period,f,f,2,0,2,0,1
11950355,none,15546052,Amanda,2016-03-20,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,1,1,t,f,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 2G4,Vancouver,"Vancouver, Canada",CA,Canada,49.26127454,-123.0797507,t,House,Entire home/apt,6,3.5,3,3,Real Bed,,350.00,,,500.00,80.00,2,$20.00 ,4,1125,4,4,1125,1125,4,1125,9 months ago,t,0,0,0,0,2019-02-06,1,1,2018-08-04,2018-08-04,100,10,10,10,10,10,10,t,18-607924,f,f,moderate,f,f,1,1,0,0,0.16
11950920,none,36040844,Deb And Jim,2015-06-17,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Point Grey/University of British Columbia,6,6,t,f,"Vancouver, BC, Canada",Point Grey/University of British Columbia,West Point Grey,,Vancouver,BC,V6R 1B8,Vancouver,"Vancouver, Canada",CA,Canada,49.27057643,-123.2069239,t,House,Entire home/apt,2,1,1,1,Real Bed,,161.00,,,500.00,186.00,2,$0.00 ,4,1125,4,4,1125,1125,4,1125,today,t,2,9,16,247,2019-02-06,64,37,2016-06-02,2019-02-04,98,10,10,10,10,10,10,t,18-549581,t,f,strict_14_with_grace_period,f,f,3,3,0,0,1.96
11965273,none,17219914,Kathryn,2014-06-24,Canada,within an hour,98%,N/A,t,Downtown Eastside,5,5,t,f,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 2C3,Vancouver,"Vancouver, Canada",CA,Canada,49.27715101,-123.0882083,f,House,Private room,2,1,1,1,Real Bed,,49.00,,,250.00,39.00,1,$100.00 ,30,200,30,30,200,200,30,200,a week ago,t,1,1,1,129,2019-02-06,251,61,2016-03-26,2018-12-26,97,10,10,10,10,9,9,t,,f,f,moderate,f,f,5,1,4,0,7.19
11986499,none,14046955,Nicole,2014-04-08,"Vancouver, British Columbia, Canada",within a few hours,89%,N/A,f,Kitsilano,4,4,t,t,"Vancouver , Bc, Canada",,Fairview,,Vancouver ,Bc,V6l1s8,Vancouver,"Vancouver , Canada",CA,Canada,49.2657163,-123.1398224,f,Condominium,Entire home/apt,2,1,1,1,Real Bed,,115.00,,,250.00,125.00,1,$100.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,t,0,0,0,15,2019-02-06,11,6,2017-01-16,2018-08-04,100,10,10,10,10,10,10,t,18-556691,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.44
11989496,none,26507856,Janine,2015-01-22,"Vancouver, British Columbia, Canada",within a few hours,100%,N/A,t,,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2X8,Vancouver,"Vancouver, Canada",CA,Canada,49.25856304,-123.1737625,f,House,Private room,2,1,1,1,Real Bed,,94.00,,,0.00,0.00,1,$0.00 ,1,7,1,1,7,7,1,7,today,t,22,37,64,162,2019-02-06,50,23,2016-04-01,2019-01-20,97,10,10,10,10,10,10,t,19-161267,f,f,moderate,f,f,1,0,1,0,1.44
12005783,none,64206430,Eduardo,2016-03-23,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,2,2,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6E 4P1,Vancouver,"Vancouver, Canada",CA,Canada,49.28792006,-123.1264817,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,199.00,,,500.00,60.00,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,today,t,7,29,48,192,2019-02-06,70,40,2017-08-10,2019-02-01,90,9,8,9,9,10,9,t,18-607902,f,f,strict_14_with_grace_period,f,f,2,2,0,0,3.85
12033935,none,4484250,Karen,2012-12-24,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,10,10,t,t,"Vancouver, BC, Canada",,Kitsilano,,Vancouver,BC,V6K1E1,Vancouver,"Vancouver, Canada",CA,Canada,49.27228337,-123.1600926,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,130.00,,,0.00,101.00,2,$30.00 ,2,1125,2,2,1125,1125,2,1125,5 days ago,t,16,39,57,265,2019-02-06,50,35,2016-04-22,2019-02-04,92,10,9,10,10,10,9,t,19-161916,f,f,strict_14_with_grace_period,f,f,10,9,1,0,1.47
12044153,none,64488310,Amanda,2016-03-26,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,1,1,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2W6,Vancouver,"Vancouver, Canada",CA,Canada,49.25892061,-123.164444,t,House,Entire home/apt,4,1,2,2,Real Bed,,196.00,,,300.00,100.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,today,t,0,0,5,280,2019-02-06,25,1,2016-04-06,2018-08-16,91,9,10,9,10,10,9,t,,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.72
12052091,none,21152852,Masoud,2014-09-10,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,t,"Vancouver, BC, Canada",Coal Harbour,Downtown,,Vancouver,BC,V6E,Vancouver,"Vancouver, Canada",CA,Canada,49.29137011,-123.1290732,f,Apartment,Entire home/apt,2,1.5,0,1,Real Bed,,91.00,,,1400.00,0.00,1,$0.00 ,61,90,61,61,90,90,61,90,yesterday,t,30,60,90,364,2019-02-06,60,1,2016-04-20,2018-07-21,100,10,10,10,10,10,10,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.76
12053816,none,9092549,Howard,2013-09-27,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Downtown Eastside,1,1,t,t,"Vancouver, BC, Canada",Downtown Eastside,Downtown Eastside,,Vancouver,BC,V6A 2C3,Vancouver,"Vancouver, Canada",CA,Canada,49.27853909,-123.0890754,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,,91.00,,,130.00,50.00,2,$12.00 ,30,1125,30,30,1125,1125,30,1125,yesterday,t,13,13,37,83,2019-02-06,235,65,2016-04-15,2019-01-14,99,10,10,10,10,10,10,t,18611451DW,f,f,moderate,f,f,1,1,0,0,6.86
12057622,none,54299943,Jamie,2016-01-12,CA,within a few hours,100%,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6k 1g6,Vancouver,"Vancouver, Canada",CA,Canada,49.26987524,-123.1677698,f,Condominium,Entire home/apt,4,1,1,1,Real Bed,,115.00,,,1000.00,50.00,2,$15.00 ,30,360,30,30,360,360,30,360,yesterday,t,0,12,32,202,2019-02-06,109,32,2016-04-29,2019-01-09,98,10,10,10,10,10,10,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,3.22
12068245,none,7803388,Ryan,2013-07-29,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kensington-Cedar Cottage,3,3,t,t,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5V 2N6,Vancouver,"Vancouver, Canada",CA,Canada,49.24684436,-123.0901738,f,House,Entire home/apt,8,1.5,3,3,Real Bed,,361.00,,,2000.00,149.00,6,$25.00 ,2,1125,2,2,1125,1125,2,1125,today,t,0,0,0,121,2019-02-06,29,6,2016-04-19,2018-08-05,99,10,10,10,10,9,10,t,19-190245,t,f,strict_14_with_grace_period,f,f,2,2,0,0,0.85
